StringID Type x y demand ReadyTime DueDate ServiceTime
D0 d 40 50 0 0 3390 0
Dt d 40 50 0 0 3390 0
S0 f 40 50 0 0 3390 0
S1 f 73 52 0 0 3390 0
S2 f 90 55 0 0 3390 0
S3 f 55 79 0 0 3390 0
S4 f 69 89 0 0 3390 0
S5 f 32 80 0 0 3390 0
S6 f 39 96 0 0 3390 0
S7 f 23 80 0 0 3390 0
S8 f 4 83 0 0 3390 0
S9 f 18 58 0 0 3390 0
S10 f 1 56 0 0 3390 0
S11 f 13 31 0 0 3390 0
S12 f -5 38 0 0 3390 0
S13 f 26 37 0 0 3390 0
S14 f 28 13 0 0 3390 0
S15 f 39 31 0 0 3390 0
S16 f 48 11 0 0 3390 0
S17 f 59 17 0 0 3390 0
S18 f 73 23 0 0 3390 0
S19 f 74 32 0 0 3390 0
S20 f 90 44 0 0 3390 0
C1 c3 52 75 10 0 3272 90
C2 c2 45 70 30 0 3279 90
C3 c2 62 69 10 0 3270 90
C4 c1 60 66 10 0 3274 90
C5 c1 42 65 10 0 3284 90
C6 c2 16 42 20 2544 2704 90
C7 c2 58 70 20 0 3273 90
C8 c3 34 60 20 12 172 90
C9 c1 28 70 10 0 3276 90
C10 c3 35 66 10 28 188 90
C11 c3 35 69 10 0 3280 90
C12 c3 25 85 20 0 3261 90
C13 c1 22 75 30 0 3269 90
C14 c1 22 85 10 601 761 90
C15 c1 20 80 40 411 571 90
C16 c3 20 85 40 693 853 90
C17 c3 18 75 20 0 3266 90
C18 c3 15 75 20 885 1045 90
C19 c3 15 80 10 0 3260 90
C20 c1 30 50 10 0 3290 90
C21 c3 30 56 20 3128 3288 90
C22 c1 28 52 20 0 3287 90
C23 c2 14 66 10 0 3269 90
C24 c3 25 50 10 0 3285 90
C25 c1 22 66 40 0 3275 90
C26 c3 8 62 10 0 3265 90
C27 c2 23 52 10 2832 2992 90
C28 c1 4 55 20 0 3263 90
C29 c1 20 50 10 2642 2802 90
C30 c2 20 55 10 0 3279 90
C31 c2 10 35 20 2260 2420 90
C32 c1 10 40 30 2447 2607 90
C33 c1 8 40 40 0 3266 90
C34 c1 8 45 20 0 3267 90
C35 c1 5 35 10 0 3261 90
C36 c1 5 45 10 0 3264 90
C37 c1 2 40 20 0 3260 90
C38 c2 0 40 30 1977 2137 90
C39 c3 0 45 20 1882 2042 90
C40 c1 36 18 10 968 1128 90
C41 c3 35 32 10 0 3281 90
C42 c1 33 32 20 0 3280 90
C43 c1 33 35 10 0 3283 90
C44 c1 32 20 10 0 3268 90
